   770     8   1.000000    0.00054
   780     8   1.000000    0.00116
   790     8   1.000000    0.00170
   800     9   1.000000    0.00385
   810     9   1.000000    0.00024
   820     9   1.000000    0.00116
   830     9   1.000000    0.00106
   840     9   1.000000    0.00115
   850     9   1.000000    0.00024
   860     9   1.000000    0.00044
   870     9   1.000000    0.00047
   880     9   1.000000    0.00103
   890     9   1.000000    0.00112
   900    10   1.000000    0.00040
   910    10   1.000000    0.00023
   920    10   1.000000    0.00041
   930    10   1.000000    0.00071
   940    10   1.000000    0.00036
   950    10   1.000000    0.00045
   960    10   1.000000    0.00042
   970    10   1.000000    0.00102
   980    10   1.000000    0.00044
   990    10   1.000000    0.00048
  1000    11   1.000000    0.00107
  1010    11   1.000000    0.00018
  1020    11   1.000000    0.00037
  1030    11   1.000000    0.00657
  1040    11   1.000000    0.00024
  1050    11   1.000000    0.00023
  1060    11   1.000000    0.00014
  1070    11   1.000000    0.00025
  1080    11   1.000000    0.00061
  1090    11   1.000000    0.00067
  1100    12   1.000000    0.00170
  1110    12   1.000000    0.00043
  1120    12   1.000000    0.00018
  1130    12   1.000000    0.00333
  1140    12   1.000000    0.00042
  1150    12   1.000000    0.00028
  1160    12   1.000000    0.00047
  1170    12   1.000000    0.00018
  1180    12   1.000000    0.00060
  1190    12   1.000000    0.00037
  1200    13   1.000000    0.00208
  1210    13   1.000000    0.00011
  1220    13   1.000000    0.00065
  1230    13   1.000000    0.00021
  1240    13   1.000000    0.00019
  1250    13   1.000000    0.00091
  1260    13   1.000000    0.00050
  1270    13   1.000000    0.00035
  1280    13   1.000000    0.00034
  1290    13   1.000000    0.00044
  1300    14   1.000000    0.00033
  1310    14   1.000000    0.00021
  1320    14   1.000000    0.00032
  1330    14   1.000000    0.00037
  1340    14   1.000000    0.00064
  1350    14   1.000000    0.00043
  1360    14   1.000000    0.00056
  1370    14   1.000000    0.00020
  1380    14   1.000000    0.00016
  1390    14   1.000000    0.00058
  1400    15   1.000000    0.00042
  1410    15   1.000000    0.00024
  1420    15   1.000000    0.00197
  1430    15   1.000000    0.00012
  1440    15   1.000000    0.00020
  1450    15   1.000000    0.00024
  1460    15   1.000000    0.00015
  1470    15   1.000000    0.00012
  1480    15   1.000000    0.00032
  1490    15   1.000000    0.00014
  1500    16   1.000000    0.00006
  1510    16   1.000000    0.00035
  1520    16   1.000000    0.00016
  1530    16   1.000000    0.00055
  1540    16   1.000000    0.00021
  1550    16   1.000000    0.00114
  1560    16   1.000000    0.00025
  1570    16   1.000000    0.00036
  1580    16   1.000000    0.00025
  1590    16   1.000000    0.00085
  1600    17   1.000000    0.00013
  1610    17   1.000000    0.00020
  1620    17   1.000000    0.00028
  1630    17   1.000000    0.00013
  1640    17   1.000000    0.00039
  1650    17   1.000000    0.00014
  1660    17   1.000000    0.00022
  1670    17   1.000000    0.00017
  1680    17   1.000000    0.00055
  1690    17   1.000000    0.00057
  1700    18   1.000000    0.00017
  1710    18   1.000000    0.00027
  1720    18   1.000000    0.00037
  1730    18   1.000000    0.00019
  1740    18   1.000000    0.00016
  1750    18   1.000000    0.00016
  1760    18   1.000000    0.00012
  1770    18   1.000000    0.00020
  1780    18   1.000000    0.00039
  1790    18   1.000000    0.00026
  1800    19   1.000000    0.00018
  1810    19   1.000000    0.00034
  1820    19   1.000000    0.00022
  1830    19   1.000000    0.00038
  1840    19   1.000000    0.00031
  1850    19   1.000000    0.00015
  1860    19   1.000000    0.00011
  1870    19   1.000000    0.00016
  1880    19   1.000000    0.00005
  1890    19   1.000000    0.00007
  1900    20   1.000000    0.00023
  1910    20   1.000000    0.00003
  1920    20   1.000000    0.00061
  1930    20   1.000000    0.00022
  1940    20   1.000000    0.00006
  1950    20   1.000000    0.00010
  1960    20   1.000000    0.00030
  1970    20   1.000000    0.00011
  1980    20   1.000000    0.00018
  1990    20   1.000000    0.00019
